x,y,source
13.442916,4.427707,natural
16.686104,2.4887478,natural
12.782994,5.4767838,natural
1.8848901,0.11820588,natural
16.776184,3.567288,natural
13.74736,2.7163286,natural
11.880305,0.95938724,natural
14.196519,2.3327134,natural
15.4075,3.253648,natural
2.6855414,-1.65785,natural
4.032759,-2.6646724,natural
13.186272,1.5044051,natural
15.246659,3.9246747,natural
12.797966,3.4388046,natural
3.35733,-4.969655,natural
7.6915846,-1.13758,natural
12.1698885,0.69372416,natural
2.724667,-3.7618048,natural
7.4849477,-1.575673,natural
5.638949,-1.5317189,natural
14.561158,0.89029515,natural
11.24358,2.2213938,natural
14.050626,3.6779506,natural
-1.8856368,3.6812582,natural
9.542523,3.5380526,natural
12.851366,4.1826744,natural
7.3622265,-1.5846364,natural
3.6198266,-0.96190083,natural
11.262182,3.0653799,natural
6.424395,-2.652101,natural
15.881393,3.552876,natural
16.282755,3.328854,natural
11.57766,2.2007346,natural
5.6714106,-4.111281,natural
4.548482,-2.7470682,natural
14.733326,4.0193048,natural
7.363355,-1.8473077,natural
12.390195,3.8993254,natural
16.68523,2.6223981,natural
17.047089,0.05115796,natural
14.490503,2.9708679,natural
7.188172,-2.650503,natural
13.734654,5.663567,natural
12.801089,5.497986,natural
5.810598,-1.2286096,natural
3.6026015,-0.9247565,natural
11.972958,4.0981536,natural
16.203417,3.12324,natural
2.8274033,-3.5542285,natural
7.3867826,-1.9846575,natural
5.2897177,-4.6832576,natural
11.382479,2.8814423,natural
12.760358,-0.024645198,natural
5.6683927,-4.1631637,natural
3.726102,-4.320275,natural
1.3875904,-0.5850366,natural
10.625534,4.2095437,natural
7.568684,-1.1901159,natural
-2.3323092,4.779066,natural
7.2931857,-1.1370426,natural
2.886742,-3.4318101,natural
10.58984,1.6080594,natural
14.711523,3.9052567,natural
0.9676693,-3.1808944,natural
12.268572,0.6879853,natural
16.258207,3.2342944,natural
14.309555,4.431915,natural
1.9619446,-1.0613567,natural
13.774828,1.168422,natural
2.7971911,-1.5169995,natural
16.313076,3.5798578,natural
15.891826,4.091383,natural
14.965921,2.6769512,natural
12.9665575,-0.5401874,natural
13.163505,2.5707498,natural
-2.7402186,3.765329,natural
14.127399,4.8768983,natural
14.33728,5.42275,natural
9.613988,3.5684543,natural
-3.6746204,4.1356773,natural
4.331484,-0.8277971,natural
6.4830422,-3.2357192,natural
8.891061,-0.8430126,natural
12.587189,3.1305027,natural
10.5373125,-1.1148064,natural
5.912691,-2.9325993,natural
2.628048,-1.75371,natural
12.7137375,5.194702,natural
13.555011,4.8564076,natural
13.855182,2.4448698,natural
4.8706794,-3.237773,natural
14.289524,1.2976049,natural
16.631115,3.2764976,natural
3.1865776,-1.1080451,natural
16.969604,2.5576077,natural
4.5035276,-2.1075974,natural
13.325846,0.2117441,natural
6.5218687,-2.0837042,natural
10.977414,1.0430791,natural
3.489454,-2.9272258,natural
4.4724584,-2.4278183,natural
10.010087,4.0880837,natural
7.9559116,-1.7830422,natural
2.0202947,-3.583966,natural
3.2554648,-4.2179685,natural
2.8786063,-2.595537,natural
16.689503,3.6789243,natural
16.735367,2.4379268,natural
5.8210964,-2.904311,natural
7.060272,-2.5772808,natural
4.9807158,-2.0407531,natural
16.722963,2.7634509,natural
12.722845,4.1766996,natural
6.5018697,-2.2672014,natural
7.239219,-1.319361,natural
10.106382,1.1856904,natural
14.275296,2.6635592,natural
13.70122,-1.9482782,natural
5.293654,-4.7484636,natural
15.36129,2.493128,natural
4.5980353,-3.56936,natural
6.266428,-3.6943476,natural
11.566563,2.903852,natural
2.1620858,-0.8663901,natural
-2.2070467,4.187053,natural
12.693097,3.3643546,natural
14.947047,-2.9289756,natural
6.1060677,-2.1704562,natural
2.9755695,-0.3410383,natural
11.250544,0.19725642,natural
5.0305514,-1.7953737,natural
-2.5403965,4.48701,natural
9.513493,2.8227384,natural
12.956724,3.9881155,natural
10.58426,-1.2962486,natural
10.544675,-1.3377953,natural
-0.9369397,3.574283,natural
15.7668915,2.035589,natural
15.5209465,3.753235,natural
2.3391201,-1.5442848,natural
4.080019,-1.9387168,natural
7.411214,-1.3684381,natural
13.30934,3.4892151,natural
3.2405107,-2.1174014,natural
16.145369,2.1121435,natural
7.2689304,-1.7808801,natural
6.2329497,-2.7487419,natural
15.133153,1.9334834,natural
14.012562,1.2166089,natural
-3.586628,2.8741822,natural
15.294572,2.5908031,natural
11.5486,2.9853275,natural
13.473803,0.35910428,natural
3.5760975,-2.6414256,natural
2.9586532,-0.33925653,natural
11.423626,1.5838101,natural
-2.3337884,4.296131,natural
15.212008,-1.902452,natural
0.91529506,-3.088782,natural
14.869947,-0.27863073,natural
12.049708,-1.4607356,natural
3.133487,-3.4778209,natural
1.8671906,-2.8153362,natural
9.641772,6.6582026,natural
-2.2985144,4.8450766,natural
11.95973,4.171358,natural
6.530983,-1.8698174,natural
8.820016,0.6784886,natural
4.7764645,-3.030385,natural
16.732563,3.9906664,natural
11.039535,2.28296,natural
5.3269005,-1.3575809,natural
8.104421,0.021621162,natural
14.901305,4.4184513,natural
8.22019,-1.9319738,natural
3.4483566,-1.9106324,natural
9.628677,6.713378,natural
1.8646182,-0.5213852,natural
14.3553095,3.9826496,natural
14.230195,2.2694342,natural
8.127901,-1.3137078,natural
15.815171,2.2684464,natural
3.3540692,-2.346269,natural
11.485705,-0.017431665,natural
15.672636,2.2524426,natural
6.180481,-2.5388575,natural
4.3494725,-2.3178625,natural
13.456937,1.247504,natural
6.3417683,-2.6485362,natural
5.2090893,-2.5698946,natural
10.680895,4.1855783,natural
15.130298,1.58612,natural
4.202338,-1.4924288,natural
6.162833,-3.7922304,natural
13.81043,-0.34486982,natural
16.297884,2.3737087,natural
14.601757,1.8580239,natural
5.324834,-4.76532,natural
9.670899,6.6673913,natural
14.736608,2.7257102,natural
14.941711,-0.31767282,natural
2.9737356,-1.0859746,natural
7.487225,-1.1893061,natural
9.66568,6.6736035,natural
16.599245,3.6889472,natural
15.677019,2.9133005,natural
11.032891,4.900045,natural
4.4289618,-3.266135,natural
-3.2310975,3.6926115,natural
5.9775357,-1.6146755,natural
14.084602,4.5561275,natural
14.717731,3.9007738,natural
4.739739,-3.4681187,natural
4.3758516,-2.9870775,natural
3.7912092,-0.94240534,natural
6.610247,-2.4943626,natural
4.408311,-1.4098431,natural
15.394037,2.6574636,natural
14.458539,1.5517136,natural
12.931996,1.3578005,natural
9.564141,3.4459257,natural
3.029415,-2.379705,natural
5.4588275,-0.6506007,natural
13.380269,-0.2109036,natural
12.077519,4.1111383,natural
12.413243,3.4762497,natural
13.177649,2.4785886,natural
14.770332,2.2816458,natural
13.554235,4.136144,natural
4.6101146,-1.4188613,natural
15.97083,4.67301,natural
11.062763,3.1106322,natural
5.3612204,-2.468916,natural
5.844861,-2.1331177,natural
11.559983,1.4120033,natural
6.634754,-2.5954967,natural
14.524018,3.543689,natural
16.411066,2.8232358,natural
13.557239,3.9970777,natural
9.21197,0.1262928,natural
14.6906,4.516227,natural
-3.642164,2.8520834,natural
10.89934,1.4929336,natural
3.800051,-1.5172483,natural
15.764921,2.729188,natural
4.2330174,-0.6490991,natural
11.264616,0.5572413,natural
13.397634,2.810885,natural
14.886112,4.431176,natural
12.150652,2.717923,natural
4.727701,-1.095141,natural
4.7206597,-4.1900754,natural
11.570718,-1.7962747,natural
-0.97890705,3.5858095,natural
-1.6431893,3.7226427,natural
-1.7627794,3.718736,natural
3.731887,-3.1325777,natural
15.71628,1.744039,natural
5.8577647,-2.3504713,natural
13.804275,1.5840827,natural
4.152986,-3.081351,natural
13.643885,4.8764296,natural
1.4850982,-0.27088344,natural
3.6820064,-4.26667,natural
13.77039,4.3622885,natural
14.459114,0.9525073,natural
6.2603188,-3.0405853,natural
1.7298633,-0.412448,natural
13.625248,2.4428422,natural
5.538464,-1.6714275,natural
5.3597937,-3.0762079,natural
14.808651,4.7212644,natural
6.8497376,-1.3751713,natural
14.181352,2.0094075,natural
16.61281,2.3721259,natural
12.416268,-1.3638432,natural
4.4845915,-1.2603108,natural
13.658911,0.3284997,natural
13.742807,4.328897,natural
6.9125476,-1.2710608,natural
12.043102,3.7054925,natural
7.015107,6.648414,natural
9.563764,6.4547915,natural
14.292246,1.9602073,natural
3.2684388,-3.1892414,natural
8.720868,2.8734221,natural
15.936364,3.1954975,natural
15.383841,3.7684207,natural
13.823617,1.3730304,natural
7.1924295,-2.146147,natural
-3.7878132,2.6984458,natural
4.3876715,-3.8439531,natural
4.2916775,-0.6144948,natural
2.20314,-3.834929,natural
10.452564,-0.95171714,natural
1.8521085,-3.6036248,natural
7.4986205,-0.8690992,natural
15.536985,5.1142573,natural
6.036076,-2.2646453,natural
10.832121,-1.0768017,natural
4.4764643,-2.9886587,natural
2.3197649,-2.9818301,natural
15.194119,-1.88334,natural
7.692317,-1.8887942,natural
-3.9470036,4.3752666,natural
14.845036,3.8382914,natural
6.866029,-2.0509024,natural
16.072206,1.8998181,natural
2.8086674,-3.4568157,natural
12.456721,-1.25762,natural
13.088675,4.46976,natural
11.461902,5.917747,natural
13.999498,1.2204541,natural
14.995583,-0.1750097,natural
5.142071,-1.6561358,natural
6.6944084,-2.719533,natural
7.3729863,-1.0748628,natural
14.806831,2.823412,natural
12.8420925,4.1620545,natural
7.8102827,-1.0522573,natural
7.3470883,-2.5560253,natural
12.019085,3.4725826,natural
15.099148,-1.817762,natural
10.595919,4.283206,natural
15.640666,1.7058817,natural
14.831716,4.3190665,natural
10.771436,-1.053805,natural
4.85362,-2.5502946,natural
-0.8820881,3.5910647,natural
16.405844,3.6122794,natural
13.229824,-0.2579824,natural
4.8977313,-0.8763842,natural
15.382014,2.9074738,natural
12.491147,-1.2833787,natural
14.631479,3.058576,natural
7.7814307,-1.3519698,natural
10.986758,3.1659873,natural
6.170201,-1.8322525,natural
4.5959725,-1.9341515,natural
15.184381,4.0840974,natural
12.805869,2.3229964,natural
10.447118,0.050964464,natural
4.235937,-2.3764772,natural
16.616478,2.4098206,natural
14.125853,3.9180713,natural
-3.4152794,3.8934684,natural
3.5543585,-3.553719,natural
14.564894,1.4161627,natural
-1.4364537,3.5346303,natural
11.497618,1.5363197,natural
6.6749573,-3.051433,natural
2.1366513,-3.5703616,natural
1.2785788,-0.4033893,natural
13.687554,1.9095658,natural
5.7404003,-2.1659768,natural
5.4405746,-2.9577658,natural
1.1776551,-2.992181,natural
12.01196,-0.032294963,natural
11.954994,4.126636,natural
6.7347927,-0.41109112,natural
16.278172,3.6382627,natural
3.3456156,-4.930915,natural
17.041784,0.009494814,natural
16.107702,3.268095,natural
7.4177084,-1.5105319,natural
1.0572386,-2.9816413,natural
14.092518,2.493527,natural
16.86807,3.9738274,natural
17.131151,-0.038423833,natural
11.016602,0.047380976,natural
14.187733,3.4911435,natural
12.972304,1.7362285,natural
9.710841,3.6288793,natural
6.778257,-2.2713144,natural
7.522419,-0.7019501,natural
4.2922506,-1.1987324,natural
-1.0190519,3.5645285,natural
15.1205,0.17245631,natural
2.731377,-2.4953847,natural
6.9808745,-1.9393233,natural
4.6171837,-2.6618865,natural
11.557148,2.879508,natural
11.053499,3.2516568,natural
15.375213,2.6248043,natural
14.663651,2.7150123,natural
14.592565,3.5574481,natural
-0.7332347,3.8589408,natural
7.0543637,6.613868,natural
7.40222,-2.1335773,natural
3.1267607,-1.3039088,natural
5.005445,-2.1936796,natural
-2.316293,4.8843164,natural
5.9247494,-2.2711024,natural
2.08794,-2.8231342,natural
1.0290023,-3.0120955,natural
4.0988507,-0.9807308,natural
5.845372,-4.1371818,natural
15.112145,-1.710504,natural
15.075054,0.13230672,natural
14.07387,3.033202,natural
15.114313,0.12301726,natural
15.01061,3.315349,natural
10.574386,4.226009,natural
13.591035,1.9392804,natural
12.227882,0.7279966,natural
13.577376,3.118443,natural
2.0645688,0.33229458,natural
3.6349707,-0.94018644,natural
6.5841117,-1.07423,natural
15.183196,3.532122,natural
14.420632,1.3193072,natural
5.7842684,-2.0081875,natural
9.717947,3.6256154,natural
11.493475,3.0007243,natural
0.8272787,7.887874,natural
3.326623,-4.796367,natural
10.505229,1.6440048,natural
10.996854,1.5877391,natural
5.90332,-1.9203275,natural
7.372879,-1.418163,natural
12.59264,2.961493,natural
7.0505204,-2.417101,natural
4.557149,-4.1454153,natural
9.51613,2.8319936,natural
13.258198,2.4538872,natural
3.1371217,-0.3942948,natural
15.027827,4.2989135,natural
13.657024,2.8632329,natural
15.763496,2.8010504,natural
15.822671,4.052353,natural
7.5362806,-1.43012,natural
15.945322,4.6511292,natural
6.926327,6.75603,natural
14.566317,2.9901462,natural
16.843567,3.979828,natural
14.945399,-2.91226,natural
11.025804,4.6377397,natural
4.6229753,-1.9027277,natural
6.8256674,-1.7278334,natural
2.7588277,-3.27243,natural
15.703189,1.0829033,natural
10.6373205,4.376149,natural
11.885965,2.8226247,natural
13.854857,5.7210464,natural
14.2391615,4.28137,natural
4.8231277,-2.0919025,natural
2.9997046,-0.4913887,natural
3.39493,-2.8575482,natural
2.3049958,0.51870614,natural
13.510211,2.6086621,natural
9.638832,6.6931677,natural
9.7589855,6.5108094,natural
10.595515,0.1628581,natural
7.0531964,6.600472,natural
4.1732,-4.282004,natural
15.21109,3.1781256,natural
2.671963,-3.5946646,natural
2.6988463,-3.9314375,natural
14.358936,1.2295058,natural
5.34852,-1.5445312,natural
12.802932,2.4493659,natural
13.487684,3.4427192,natural
7.008385,-1.800539,natural
15.294286,4.621738,natural
14.906108,1.9340243,natural
4.6829953,-2.6345732,natural
13.591283,4.180007,natural
12.205122,2.240266,natural
12.836392,3.5477653,natural
12.459384,-0.1616652,natural
12.4125805,3.9568276,natural
12.723704,4.5300407,natural
13.716461,-1.9524738,natural
13.924308,3.3215733,natural
14.819415,2.9671824,natural
-3.5736194,2.9095736,natural
5.6593127,-3.0082264,natural
14.455144,4.1143737,natural
12.172406,0.6874213,natural
11.413072,1.6561196,natural
15.668113,2.9947302,natural
3.9150763,-2.235688,natural
-0.76177436,3.8962886,natural
4.47979,-2.3152885,natural
13.312914,0.57904583,natural
5.430871,-1.8124903,natural
2.7151003,-3.9448302,natural
5.7658286,-0.9254364,natural
12.486314,0.7830439,natural
16.948055,0.13138686,natural
13.190518,0.8276575,natural
12.9182,0.26068658,natural
5.3184614,-3.0333974,natural
16.621223,2.44369,natural
3.959472,-2.412978,natural
5.7776937,-1.3247516,natural
4.4697533,-2.2138054,natural
16.138569,3.5198681,natural
13.199085,3.9269533,natural
4.3710856,-0.30344176,natural
5.374952,-4.2023163,natural
13.561038,1.953817,natural
4.2971964,-0.35462934,natural
10.665642,2.2256064,natural
12.4244375,3.351754,natural
3.340778,-4.9660745,natural
10.381714,-0.9549913,natural
17.053926,0.025211055,natural
4.67397,-3.3519294,natural
5.537506,-1.595318,natural
6.9058304,6.75253,natural
7.0116954,-1.684626,natural
6.270869,-3.7167318,natural
5.73668,-2.611073,natural
2.2699108,-3.9192345,natural
16.090988,2.0636246,natural
7.092948,-1.5626192,natural
4.079061,-0.7183456,natural
9.299259,1.5812585,natural
7.3898954,-1.5780983,natural
6.366212,-1.2188256,natural
12.984282,3.4712262,natural
13.862878,-0.32445654,natural
5.4632397,-1.5482273,natural
15.142131,-1.8180826,natural
6.9511304,-1.7907294,natural
2.2437456,-1.1984925,natural
6.1918926,-3.3325377,natural
9.642211,4.6964025,natural
13.742148,0.4367279,natural
17.126858,-0.022906773,natural
-2.2437167,4.8847017,natural
10.375029,3.7994707,natural
6.109805,-3.3549535,natural
6.2886167,-1.4035321,natural
5.2805176,-2.3647416,natural
15.204349,2.9473157,natural
11.61474,2.197987,natural
5.954925,-2.2457416,natural
5.3440084,-1.7418444,natural
6.7578673,-2.9535446,natural
13.795771,4.4576254,natural
5.3051295,-4.7254558,natural
-2.3238835,4.1048126,natural
3.136592,-0.09763615,natural
4.256112,-2.5211234,natural
6.947672,6.722183,natural
13.246606,1.5549195,natural
2.773273,-2.0988467,natural
7.233394,-1.0448116,natural
12.357656,-1.2106063,natural
3.569242,-1.6485037,natural
15.045246,0.11323429,natural
10.667576,2.700189,natural
12.946927,2.362713,natural
6.613157,-1.159077,natural
14.958504,1.704374,natural
15.075627,2.265269,natural
4.007622,-2.440948,natural
6.7914643,-1.9346813,natural
13.311759,3.3327718,natural
12.742992,0.011241496,natural
15.229206,-1.9250398,natural
6.473004,-1.2082295,natural
14.780616,4.011583,natural
11.963624,5.007733,natural
3.7907004,-0.6258987,natural
3.71373,-1.6110163,natural
3.165207,-0.77152467,natural
0.7880543,7.8450074,natural
5.297946,-4.7447042,natural
10.860934,1.4251969,natural
3.9951584,-2.1612074,natural
12.346818,2.1637971,natural
6.7063723,-3.093937,natural
11.267734,3.308491,natural
4.152448,-3.1784093,natural
11.9730015,4.043783,natural
-1.4739478,3.6374645,natural
10.856938,1.5985371,natural
12.40915,-1.3764081,natural
15.928131,4.6961637,natural
3.2609825,-2.1483216,natural
12.473348,3.1939654,natural
10.57906,4.039033,natural
10.534908,-1.0160297,natural
15.088175,-1.7644708,natural
14.934189,1.2467827,natural
13.735728,1.1526387,natural
4.1041446,-2.2290063,natural
6.864061,6.7948055,natural
14.962562,2.0920506,natural
7.037914,6.617928,natural
10.818447,-1.0883349,natural
5.2516875,-1.7636907,natural
2.149226,-1.3240933,natural
11.985799,2.5776606,natural
15.27837,4.6428533,natural
6.351755,-2.331644,natural
13.275334,-0.32176217,natural
16.005001,4.141934,natural
13.387834,-0.18236242,natural
6.6772285,-0.8830821,natural
14.9172735,-2.9395642,natural
15.447957,1.9760587,natural
12.865623,3.5480435,natural
-0.7563476,3.6854124,natural
11.417214,7.8174286,natural
4.1871204,-1.4441949,natural
14.701537,2.6283097,natural
11.04652,4.6614423,natural
7.388252,-0.9618855,natural
12.796532,0.97102225,natural
4.7240963,-4.004951,natural
11.586515,2.197859,natural
2.8744082,-3.478147,natural
12.570563,1.791724,natural
15.300981,3.2159584,natural
2.7994068,-2.7028625,natural
16.295828,3.8308442,natural
4.3351917,-0.3207302,natural
4.848961,-2.1256003,natural
13.700622,1.8997132,natural
15.671157,2.297636,natural
16.980982,2.980619,natural
10.68117,4.129553,natural
11.950877,4.882501,natural
13.042507,1.8271849,natural
12.154829,4.0644846,natural
11.698965,2.5682604,natural
9.659628,3.5353985,natural
4.6708593,-1.8816504,natural
11.95865,4.1603785,natural
12.992437,1.973802,natural
15.557472,3.7160342,natural
13.431506,4.5659504,natural
13.677511,5.5562787,natural
12.896486,2.3450203,natural
1.8361236,-2.8265233,natural
11.946807,4.0859013,natural
6.6419907,-1.9271182,natural
15.744352,1.0743208,natural
16.580904,2.7468054,natural
2.073872,-0.72967476,natural
15.877972,1.6036825,natural
10.534093,4.1855693,natural
5.7959375,-3.0601363,natural
13.767263,4.05505,natural
7.0490837,6.615137,natural
15.224298,-1.8272513,natural
4.3455205,-4.31241,natural
6.7958374,-1.9220757,natural
5.2617497,-4.571743,natural
3.685829,-0.8477281,natural
6.469574,-1.7692498,natural
14.733848,2.2827206,natural
7.04099,-0.47623783,natural
6.444636,-3.3563528,natural
15.904733,4.3499007,natural
2.9693093,-0.42518795,natural
14.14913,3.6430075,natural
2.8651536,-4.622926,natural
0.9947098,-3.0482705,natural
12.259768,-1.0967658,natural
13.694381,1.6087399,natural
13.771863,1.1886011,natural
15.507782,3.6268091,natural
-2.4752867,3.390949,natural
7.8128877,-1.3977298,natural
14.763342,2.8519173,natural
11.9988,-1.4838865,natural
3.1711774,-0.2600364,natural
8.726753,2.8589222,natural
6.0242605,-2.946715,natural
13.234185,4.364362,natural
4.0192223,-2.6748767,natural
13.766354,5.7033343,natural
-0.75854987,3.8925886,natural
5.8713465,-4.117155,natural
2.8131976,-2.4219189,natural
3.3799415,0.011871512,natural
-1.0720199,3.619354,natural
14.991438,-0.32760692,natural
6.992478,-1.2337313,natural
8.717273,0.5428926,natural
12.318985,1.5199014,natural
16.001314,3.6818902,natural
-2.3865068,4.3244824,natural
11.544339,2.8904321,natural
15.128313,4.130025,natural
16.310356,3.5384517,natural
6.864011,-0.98960584,natural
5.089947,-2.1772332,natural
-3.5410824,3.973918,natural
14.498321,2.9674332,natural
5.434527,-2.3969512,natural
12.748369,4.6215816,natural
14.028947,2.426968,natural
14.574644,2.6985264,natural
2.8483427,-4.712512,natural
16.321304,1.7795668,natural
11.363483,1.4503291,natural
7.909492,-1.5842144,natural
12.247461,2.0917974,natural
5.724371,-2.556054,natural
10.592921,4.1652913,natural
6.793967,-1.1350604,natural
10.656739,4.13366,natural
5.613292,-2.8405123,natural
15.433644,3.6092854,natural
2.7799823,-0.3716141,natural
6.793391,-2.5705264,natural
14.849125,3.5640228,natural
16.634409,4.252304,natural
8.185971,-1.6544116,natural
6.0310764,-2.2582057,natural
16.866014,0.20702164,natural
13.602441,2.907182,natural
11.434091,0.036646724,natural
8.122063,-1.4719088,natural
1.9727504,0.21179783,natural
12.739257,0.096098036,natural
16.178211,4.001367,natural
2.625313,-3.9865663,natural
3.8858218,-0.86831355,natural
14.247677,1.4351574,natural
9.032253,-0.701095,natural
12.748903,1.5527998,natural
15.202572,3.3318112,natural
5.4499264,-2.1005714,natural
-1.4291571,3.6006763,natural
3.1055193,-3.7576368,natural
2.3813398,-0.9154684,natural
4.9295025,-2.1068285,natural
12.757593,2.3310516,natural
15.905991,3.5643768,natural
2.7154112,-3.820574,natural
8.813939,-0.88467866,natural
3.3978565,-4.019823,natural
-0.83568037,3.533964,natural
16.653069,4.1935415,natural
7.4055195,-1.9795762,natural
3.6176312,-3.4001033,natural
6.349416,-2.0129538,natural
14.818014,4.480825,natural
1.8245711,-3.6501412,natural
13.877892,5.72914,natural
-3.3873205,3.9257078,natural
1.843813,-0.53513867,natural
12.201522,0.45468226,natural
11.285711,1.4427372,natural
16.088102,2.6863594,natural
16.065214,2.3191812,natural
14.951586,-2.9300916,natural
11.417388,7.7270575,natural
13.671988,1.1172348,natural
12.525241,2.6856036,natural
10.881329,1.4432577,natural
14.34931,4.031129,natural
14.040013,3.952291,natural
10.641003,2.7352343,natural
15.03787,4.0319295,natural
7.6151853,-1.4478968,natural
5.2487264,-4.7869763,natural
15.278976,3.6513846,natural
3.5468903,-2.313531,natural
13.598824,1.6435173,natural
10.853897,-0.0397789,natural
-2.4960952,3.3809197,natural
5.9974437,-1.3859564,natural
11.501199,5.993527,natural
13.515591,-0.15254422,natural
14.196361,1.9974501,natural
-2.5848453,3.4934762,natural
10.985058,0.60163146,natural
-3.7039022,2.77719,natural
10.555234,-1.2735609,natural
6.5042925,-1.8627472,natural
15.446703,2.6828208,natural
15.058846,2.7700796,natural
15.625232,1.15025,natural
16.74434,3.8300736,natural
10.405299,-0.023596378,natural
1.3703895,-0.7462968,natural
10.652069,2.7557142,natural
5.2946463,-2.7991674,natural
14.739932,3.8516781,natural
7.046451,-1.0463239,natural
9.50117,2.818943,natural
6.084426,-1.4976524,natural
6.4040427,-1.041863,natural
5.2217975,-1.0309875,natural
8.83665,-0.86784047,natural
14.312157,4.5367,natural
11.440388,1.6649095,natural
14.857841,5.0140886,natural
5.2410994,-2.5066912,natural
16.188372,2.6753109,natural
10.456267,0.24396203,natural
13.159453,-0.10088989,natural
16.425205,4.2065682,natural
4.9600124,-2.5469246,natural
6.807978,-2.3538864,natural
3.342987,-4.7619534,natural
2.9413962,-2.6961026,natural
16.627617,3.2369788,natural
9.670529,3.603905,natural
4.0077786,-0.95226914,natural
12.3579035,1.2273773,natural
1.4020224,-0.60510993,natural
3.2564352,-4.390084,natural
2.76111,-0.41342556,natural
5.182454,-2.0369983,natural
13.679499,2.6592453,natural
7.0611486,-1.1804441,natural
7.2363014,-2.0603476,natural
8.052704,-1.841366,natural
15.561941,3.18872,natural
15.878624,3.4253101,natural
6.6808996,-2.6899633,natural
-2.3520844,4.2334113,natural
9.835557,-0.44974875,natural
15.002357,-1.7456888,natural
4.3148093,-2.4545536,natural
6.9507976,6.7138915,natural
10.68819,2.2202156,natural
12.9384365,1.13083,natural
2.8784602,-4.311295,natural
5.670301,-1.8379065,natural
15.011866,-1.708549,natural
15.328974,3.6247115,natural
15.834246,2.252834,natural
15.984446,4.450706,natural
-0.9105139,3.5417347,natural
12.241127,0.4823518,natural
10.618848,-1.0033679,natural
-1.281458,3.8028305,natural
12.875149,0.19630621,natural
15.165757,0.8831131,natural
4.628496,-1.2285732,natural
15.337914,2.239139,natural
5.873404,-2.2106962,natural
13.671979,1.4661593,natural
7.3701797,-2.1910362,natural
-1.201848,3.7820616,natural
15.636392,2.5057259,natural
13.895287,0.3953359,natural
6.49832,-2.7310054,natural
15.882732,1.8802398,natural
16.675,3.3091507,natural
-2.375878,4.8813663,natural
12.095752,3.9512355,natural
4.6172676,-3.3814008,natural
10.472823,-0.9017451,natural
5.9754725,-3.0472367,natural
7.362781,-0.6902565,natural
7.222482,6.3821287,natural
4.306072,-2.3448296,natural
-2.6774538,3.3729148,natural
10.857025,4.0786886,natural
-3.6323423,4.1031923,natural
16.019781,2.1235096,natural
6.195534,-2.410766,natural
11.982797,4.925583,natural
1.897562,0.08877813,natural
16.085184,2.2047307,natural
2.903556,-0.66233516,natural
10.837214,-1.0618627,natural
13.95704,3.7652779,natural
15.775605,3.1688087,natural
4.305722,-3.5359776,natural
12.678958,4.4012003,natural
13.038242,0.9697194,natural
-3.6448941,4.0937843,natural
12.195875,3.313593,natural
8.14921,-0.58826804,natural
13.326259,3.3220346,natural
12.977538,3.349921,natural
16.016054,3.3566957,natural
6.154921,-2.9082198,natural
4.1207614,-2.9504726,natural
1.4386048,-0.2755215,natural
3.619293,-1.8579457,natural
13.779871,2.3579168,natural
3.7416885,-2.1642082,natural
16.357777,2.255864,natural
15.09032,2.1390135,natural
15.131497,-1.8115574,natural
13.862113,1.9807191,natural
13.530939,0.37814212,natural
13.156558,2.2122676,natural
15.757492,1.6415279,natural
13.785245,4.5778985,natural
14.594546,1.1430078,natural
2.50371,0.2671161,natural
4.05594,-1.4950637,natural
14.3671,2.88175,natural
12.429621,3.1655874,natural
11.03623,3.2361274,natural
14.988867,2.4333594,natural
3.5917447,-3.461088,natural
5.326657,-2.719888,natural
4.537811,-3.0995903,natural
2.197883,-2.7932498,natural
15.326378,4.6452246,natural
3.8431315,-2.240256,natural
9.737504,6.75305,natural
-0.9384791,3.5720465,natural
15.731722,2.17774,natural
16.27333,3.461339,natural
13.056525,3.3787103,natural
3.335814,-4.729929,natural
12.411119,-1.4510188,natural
10.890624,-1.0369856,natural
15.917307,3.077806,natural
2.4052844,0.23630917,natural
4.0842304,-1.8425888,natural
12.356309,3.927317,natural
16.563225,2.6838908,natural
11.901227,4.1096373,natural
11.764743,3.6009834,natural
-0.22498304,-3.3837667,natural
10.45869,0.08552818,natural
13.160501,1.0720233,natural
15.247258,3.768922,natural
13.880008,2.316747,natural
7.228228,6.422076,natural
9.12933,-1.8421783,natural
3.3459253,-2.859291,natural
15.406717,3.2252634,natural
3.2858555,0.0031342616,natural
7.677251,-1.7299354,natural
4.858029,-3.3915625,natural
15.01815,-0.2827877,natural
13.823568,3.6889613,natural
2.676697,-2.885661,natural
13.625392,0.7921114,natural
14.909234,1.5021565,natural
13.052843,2.3962204,natural
2.132727,-2.7955196,natural
15.325245,4.4309278,natural
5.503871,-3.8126469,natural
15.449086,3.4596424,natural
13.700211,3.490767,natural
5.9252653,-0.66308975,natural
12.752607,4.0745516,natural
5.126936,-3.9572663,natural
10.5925,4.2283874,natural
12.48014,3.8685436,natural
4.382139,-2.9688895,natural
14.390351,3.036549,natural
4.430791,-1.3715726,natural
1.955169,-2.7608612,natural
16.683527,2.571653,natural
9.508,2.8208325,natural
14.486745,1.2169646,natural
1.8157262,-0.5234978,natural
2.3426342,-2.9298232,natural
0.8374429,-3.1466055,natural
17.096588,-0.00064935884,natural
